Linux 3.10.0-229.el7.x86_64 (ip-10-145-11-135.us-west-1.compute.internal) 	08/19/2015 	_x86_64_	(32 CPU)

11:22:11 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:56:11 PM     all      1.28      0.00      0.85      1.63      0.02     96.21
05:57:11 PM     all      0.80      0.00      0.93      2.28      0.03     95.95
05:58:11 PM     all      2.73      0.00      0.43      0.09      0.00     96.75
05:59:11 PM     all      2.77      0.00      0.37      0.00      0.00     96.86
06:00:11 PM     all      2.78      0.00      0.36      0.00      0.00     96.86
06:01:11 PM     all      2.80      0.00      0.34      0.00      0.00     96.85
06:02:11 PM     all      1.31      0.00      0.82      1.61      0.02     96.23
06:03:11 PM     all      0.76      0.00      0.93      2.33      0.04     95.94
06:04:11 PM     all      2.72      0.00      0.46      0.04      0.00     96.78
06:05:11 PM     all      2.76      0.00      0.39      0.00      0.00     96.85
06:06:11 PM     all      2.77      0.00      0.39      0.01      0.00     96.83
06:07:11 PM     all      2.80      0.00      0.35      0.00      0.00     96.86
06:08:11 PM     all      1.35      0.00      0.84      1.58      0.02     96.21
06:09:11 PM     all      0.74      0.00      0.92      2.35      0.04     95.96
06:10:11 PM     all      2.71      0.00      0.45      0.12      0.00     96.71
06:11:11 PM     all      2.74      0.00      0.40      0.00      0.00     96.86
06:12:11 PM     all      2.73      0.00      0.41      0.00      0.00     96.86
06:13:11 PM     all      2.79      0.00      0.36      0.00      0.00     96.86
06:14:11 PM     all      1.28      0.00      0.82      1.65      0.03     96.23
06:15:11 PM     all      0.81      0.00      0.94      2.23      0.04     95.99
06:16:11 PM     all      2.71      0.00      0.45      0.03      0.00     96.80
06:17:11 PM     all      2.76      0.00      0.38      0.00      0.00     96.85
06:18:11 PM     all      2.77      0.00      0.38      0.01      0.00     96.84
06:19:11 PM     all      2.79      0.00      0.35      0.00      0.00     96.85
06:20:11 PM     all      1.26      0.00      0.83      1.69      0.03     96.20
06:21:11 PM     all      0.83      0.00      0.92      2.30      0.04     95.91
06:22:11 PM     all      2.72      0.00      0.43      0.00      0.00     96.85
06:23:11 PM     all      2.76      0.00      0.40      0.02      0.00     96.82
06:24:11 PM     all      2.77      0.00      0.38      0.01      0.00     96.84
06:25:11 PM     all      2.79      0.00      0.35      0.00      0.00     96.86
06:26:11 PM     all      1.31      0.00      0.82      1.59      0.03     96.25
06:27:11 PM     all      0.70      0.00      0.92      2.33      0.04     96.02
06:28:11 PM     all      2.72      0.00      0.47      0.06      0.00     96.75
06:29:11 PM     all      2.75      0.00      0.39      0.00      0.00     96.85
06:30:11 PM     all      2.76      0.00      0.40      0.01      0.00     96.84
06:31:11 PM     all      2.77      0.00      0.37      0.00      0.00     96.85
06:32:11 PM     all      1.34      0.00      0.89      1.54      0.03     96.21
06:33:11 PM     all      0.72      0.00      1.02      2.29      0.04     95.93
06:34:11 PM     all      2.69      0.00      0.47      0.12      0.00     96.72
06:35:11 PM     all      2.77      0.00      0.37      0.00      0.00     96.86
06:36:11 PM     all      2.78      0.00      0.37      0.00      0.00     96.86
06:37:11 PM     all      2.80      0.00      0.34      0.00      0.00     96.85
06:38:11 PM     all      1.41      0.00      0.86      1.48      0.02     96.22
06:39:11 PM     all      0.74      0.00      1.02      2.20      0.04     96.01
06:40:11 PM     all      2.56      0.00      0.51      0.26      0.01     96.67
06:41:11 PM     all      2.76      0.00      0.38      0.00      0.00     96.86
06:42:11 PM     all      2.77      0.00      0.37      0.00      0.00     96.86
06:43:11 PM     all      2.80      0.00      0.34      0.00      0.00     96.85
06:44:11 PM     all      1.51      0.00      0.81      1.36      0.02     96.30
06:45:11 PM     all      0.74      0.00      1.03      2.26      0.04     95.94
06:46:11 PM     all      2.51      0.00      0.53      0.36      0.01     96.59
06:47:11 PM     all      2.76      0.00      0.38      0.00      0.00     96.86
06:48:11 PM     all      2.73      0.00      0.41      0.00      0.00     96.86
06:49:11 PM     all      2.77      0.00      0.37      0.00      0.00     96.86
06:50:11 PM     all      1.54      0.00      0.76      1.35      0.02     96.33
06:51:11 PM     all      0.71      0.00      0.97      2.28      0.04     96.00
06:52:11 PM     all      2.45      0.00      0.54      0.37      0.01     96.64
06:53:11 PM     all      2.77      0.00      0.39      0.02      0.00     96.82
06:54:11 PM     all      2.77      0.00      0.38      0.00      0.00     96.84
06:55:11 PM     all      2.79      0.00      0.36      0.00      0.00     96.85
06:56:11 PM     all      1.69      0.00      0.75      1.18      0.02     96.36
06:57:11 PM     all      0.74      0.00      1.04      2.20      0.04     95.97
06:58:11 PM     all      2.37      0.00      0.56      0.47      0.01     96.59
06:59:11 PM     all      2.77      0.00      0.37      0.00      0.00     96.86
07:00:11 PM     all      2.77      0.00      0.37      0.00      0.00     96.85
07:01:11 PM     all      2.80      0.00      0.35      0.00      0.00     96.85
07:02:11 PM     all      1.73      0.00      0.75      1.13      0.02     96.36
07:03:11 PM     all      0.72      0.00      1.02      2.24      0.04     95.97
07:04:11 PM     all      2.21      0.00      0.61      0.62      0.01     96.56
07:05:11 PM     all      2.73      0.00      0.42      0.00      0.00     96.85
07:06:11 PM     all      2.74      0.00      0.41      0.00      0.00     96.86
07:07:11 PM     all      2.78      0.00      0.36      0.00      0.00     96.86
07:08:11 PM     all      1.66      0.00      0.78      1.21      0.02     96.33
07:09:11 PM     all      0.73      0.00      1.04      2.20      0.04     95.99
07:10:11 PM     all      2.41      0.00      0.55      0.43      0.01     96.59
07:11:11 PM     all      2.77      0.00      0.37      0.00      0.00     96.86
07:12:11 PM     all      2.77      0.00      0.37      0.00      0.00     96.86
07:13:11 PM     all      2.79      0.00      0.35      0.00      0.00     96.85
07:14:11 PM     all      1.66      0.00      0.77      1.21      0.02     96.34
07:15:11 PM     all      0.73      0.00      1.03      2.22      0.04     95.98
07:16:11 PM     all      2.35      0.00      0.56      0.47      0.01     96.61
07:17:11 PM     all      2.77      0.00      0.39      0.02      0.00     96.82
07:18:11 PM     all      2.77      0.00      0.39      0.00      0.00     96.84
07:19:11 PM     all      2.80      0.00      0.35      0.00      0.00     96.85
